x1,x2,x3,cat1,cat2,cat3,cat4,cat5,cat6
95.1255989865326,100.10569602105916,-116.0882621433951,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
96.95162430304984,99.28975754336786,-22.814302085075287,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
240.1882554016194,246.11085947928285,-958.6929587413284,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
247.16667565409935,253.0577215247972,-36.13096247406183,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
108.9818836335642,90.961781199471,643.83873180759,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
44.35798018263378,42.44567016967491,-234.1550812671436,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
246.38782732760728,258.62762531124974,-129.87955584648475,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
158.35544772001174,147.14919769214538,581.1503227009488,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
240.6380733287979,244.5350665434792,-859.4943392677312,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
91.30169074085028,94.37041686295726,-688.3114086888755,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
202.59657998215647,208.6828195812721,-58.0568207518269,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
157.47626886559078,149.24371321094213,408.9366864522111,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
240.1743146460757,251.01475596471923,-950.5886557595356,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_B
104.93154473987876,93.96691981098752,78.49344726764767,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
156.25682342005246,144.56871579196363,217.5182220176936,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
191.5143489234453,202.10842911559524,-618.5570033788175,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
253.1291066919392,255.8652912243512,-2.450750456156157,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
100.18524400167036,100.60314240324077,1.624825542150514,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
199.59766782992767,190.068660455243,-92.95757087939178,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
109.11148289862132,99.68024239720576,752.0991201304344,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
140.0002406713897,147.94664564147192,-995.4393953707336,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
144.93957401983832,155.0901578118825,-165.67446596249445,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
254.24465355823168,256.29888859511647,31.28594746409716,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
146.49164099573426,149.23611382324486,-46.04641216809,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
95.5399271276762,98.20659201912876,-100.3749906124697,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
153.9089090510695,152.9432292440835,42.15989319800682,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
158.37103496291897,158.68868006020875,512.6527995274549,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
194.88951404395985,196.55864582830853,-154.19384151434323,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
99.16171634553528,102.14713864475856,-9.264387376174115,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
45.05985365643013,55.93905365077651,-151.84849366860828,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
47.58666582966132,56.25332317364349,-47.45520210234684,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
152.0907765726342,145.31961014076086,-14.689037055115572,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
255.4475751936112,250.18155133493403,165.17990028972085,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
91.3583499358883,97.14551225534308,-649.6278010216315,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
203.72170158374627,205.321669479926,25.895035616122318,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
150.9652019479165,153.552984654442,-13.187933782797373,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
192.75972105516516,208.2025902675645,-451.7435701984482,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
191.9750643840984,207.27228070012876,-576.9237514414282,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_B
144.91118210649313,144.5622640417579,-154.3621429431942,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
143.03573325168946,151.70981610531936,-338.1819326960916,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
108.51988958980436,92.03157949445352,554.1647685152213,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
103.60210031209284,106.6364093499006,2.2336898729769614,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
94.75317843759368,96.31913970980628,-154.16104193610113,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
201.3777050511312,206.48300347611072,-34.90245488991596,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
201.13264102868808,206.32619854684745,-38.97951197133561,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
191.45474421768697,197.47855416179084,-635.8491544230302,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
56.79417020832142,53.24177678625173,306.9491201787381,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
198.10638985396264,209.93996833211872,-107.74096958202963,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
92.8974197809265,100.80555837759503,-366.5398366334851,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
143.81840117333186,149.2884433546971,-230.0597865931174,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
149.81280274130322,154.7098811447985,-12.928085477568011,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
204.24048748499507,204.7684353097329,55.15389204081247,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
209.69876915402017,208.58342604753403,838.367880596689,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
107.4957300347009,98.14479635331053,417.0279701609854,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
199.9808336780179,203.26777436106693,-12.478717757912992,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
42.13559987987418,58.357557633576334,-558.679132247651,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
158.26425613979285,151.51634872489106,557.8247483189818,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
147.2983192177257,144.84424643737475,-50.67238662639503,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
194.53175753798857,190.112081797984,-264.2590763620655,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
7.448637246908568,4.146096789985275,395.1594327100623,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
92.72716703518476,107.61647596597756,-442.4247676606417,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
94.7276032030564,102.0500367253314,-148.67028189326516,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
301.9079849070476,305.1013082285964,-24.518031760063703,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
201.2784521815743,207.8973111115245,-57.52062355912884,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
209.17869463966596,196.30858890646184,754.5313473431842,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
249.064786664472,240.34034585393545,-99.45893191811123,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
92.5791614915708,94.33194562201884,-438.8201448183861,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
55.2113535353478,50.64227814758198,132.04593856974844,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
94.0326815022823,99.74970347553884,-213.45801837924165,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
243.51459726426364,245.7907945222964,-300.7723903166592,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
98.74236025301622,109.28958972408174,-91.18190231902842,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
46.805216056956255,58.98865381236909,-110.52388365297344,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
209.3450621712114,192.11665028266543,757.7320640323043,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
92.86052154175144,93.8288581515648,-407.85037414138793,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
106.89117065612236,104.55180593649942,300.94546239540205,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
103.38812279961326,92.9560868952155,-3.2005311786272514,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
92.1860981615909,107.37581010288356,-529.694560990513,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
191.76507080058548,209.85759921042413,-648.7754617435055,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
109.3292408255478,97.32771565210156,796.7779955007769,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
143.88594970426013,144.227055089236,-254.85911924754367,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
241.6380012003669,250.06305008529188,-583.0573851619217,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
95.38769390559727,108.82755047664403,-182.44050349039784,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
103.00261036026266,104.10848984761626,10.388806451733627,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
150.9355449068932,143.54737445859809,-33.571412857195114,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
203.93449687706504,208.6664497922623,-11.338476937511675,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
9.261961554058573,-6.610348586973762,744.6990219135205,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
195.5544305946284,192.7136705047697,-149.07540807919546,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
144.67252923695935,151.8879420714301,-148.99547656380642,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
156.9134410895829,152.68214255114384,321.5394664232044,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
194.4842494124956,191.46265536623207,-244.9153430899212,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
203.7781259911738,192.1842747474199,-9.875928982920646,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
243.06989273956745,244.2016878525089,-370.3357738637986,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
144.0719627231116,148.51273011669753,-218.0716778418286,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
141.35197787207153,149.7039938751273,-648.2313833969894,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
154.98971390869949,154.96825977717464,100.67156151685975,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
143.6015879083603,157.76206702454004,-329.8542921942625,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
42.48521420499847,45.58671965083506,-438.810905612488,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
94.49614547817592,99.66287360242448,-171.18234385884497,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
45.58919107297248,49.35153804941062,-85.00337095512698,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
140.6764346208758,140.45533906175993,-897.6345001962466,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
195.08798370082752,195.58225595864195,-133.9212925325189,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
53.377094128425526,41.21517132180665,-31.44892247850413,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
155.19838161241483,150.66424426431578,131.06164138562897,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
294.5202882853323,297.45377079954835,-181.2537244965384,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
102.23699178651084,106.36590311021308,-37.55062722270053,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
208.2451216863724,205.5157507309803,526.8141929530095,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
100.83221256560029,100.95964844971977,1.5198516146369747,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
197.47890179152392,206.6110526906183,-65.87454573104955,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
190.264012511298,196.85566141707432,-938.5125205275268,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
106.58635389042644,90.17614984462756,186.2929147209216,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
206.33123055427157,196.96670434332657,241.10957266780088,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
191.5944023551244,203.1704923917293,-593.4823051712464,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
93.43350595354327,96.53837505095296,-300.67568744286723,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
156.76298064442,158.176305078845,251.062247349261,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
251.28320557723623,247.8938542102485,8.785366725546659,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
96.99564427202064,105.4861366648294,-58.12537354988506,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
142.90005925710932,143.6802021945286,-399.0936826993593,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
91.97038151834052,94.76505461007866,-546.0942901681651,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
201.2036283663216,192.92523290311945,-51.980798551089535,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
54.20131780126128,53.71574480690715,56.98336462960797,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
109.0174206525229,104.91462453277984,702.1232075868145,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
154.96102664252373,155.78930639958654,90.1267767231967,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
197.4449202484824,209.98230703018385,-112.14237729452265,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
5.169546111964074,-0.1522387820205413,133.78357423806818,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
91.42147024924816,103.58120092745048,-640.3635297816882,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
52.43690737901957,48.66018033828903,9.889852189793851,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
154.4142806124629,144.9033173353469,56.11225617693633,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
90.8361723824246,103.19282165149596,-779.5585902088602,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
147.90483636527264,145.53081462916384,-31.20664344337075,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
243.22677646910384,253.65817948784863,-316.0086427337474,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
95.52166169955316,108.43615787265117,-154.35680137708977,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
144.5300664662629,153.5614215702206,-169.8412753528339,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
146.09367860610163,142.67530699622262,-109.40764775904788,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
142.72466762243903,145.53249823427063,-411.8814663316111,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
253.88500115197104,258.12701392964,-10.463025311612732,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
141.0573240396705,154.53095802562564,-736.4936592702469,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
51.62876601626749,59.08965872562428,-69.66003009813763,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
43.59456257264495,53.58556575039763,-279.9403603231442,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
250.1338270111824,249.42552502828096,5.573033752899121,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
45.630376737368536,44.23193078372773,-126.71509027890704,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
147.40153755298587,149.99897203100727,-20.03811883358513,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
200.09057825949745,192.54382564442503,-57.57102718264967,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
142.44662422582354,158.56375538714252,-498.9158055751959,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
192.6132839807886,192.42574252300332,-455.5057389735524,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
256.8882851297544,246.38360035425453,314.29671387410616,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
97.8439709349614,95.4362757141831,-28.67594703193476,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
93.39124957317766,96.71337744610186,-306.24953572732505,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
306.02358136841,293.80655865191613,171.09069097273513,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
158.202572601231,144.9149254330356,531.5292231441625,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
206.59154954173076,192.16919818029257,239.07741606830805,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
104.28101852067113,108.00688201151216,19.6102456749222,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
41.987353079767466,42.97559279625474,-566.0396693129611,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
208.26602488053757,193.40060949415692,523.9153582542685,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
201.5595869233153,202.446010273696,-11.454598775348629,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
208.0055090350112,197.97242368910335,507.9726554943136,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
151.27140343738117,155.2502263309534,-27.141510102055168,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
190.19690881599377,200.8288302274994,-936.0326376143882,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
159.88478725593183,142.10551355241205,905.004929696658,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
142.64795672764143,144.00821611747563,-428.3035897726296,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
53.852725154826345,44.54779307118501,20.63257471853173,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
196.68576504761245,194.136277513415,-72.04862087363699,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
193.6040751521849,199.9412275397434,-265.6152829963833,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
42.81195330343509,45.89658937740641,-383.9516915845212,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
203.3849482127889,202.0815190551041,35.912718278187846,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
196.07708545662075,204.73447608804088,-81.93436427493549,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
202.27309067796403,195.08093900487296,-22.619561619864307,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
108.71198770563834,101.23852789393266,668.629133902894,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
194.05809785776583,207.9890226944085,-275.2532515388841,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
242.3922029231156,241.2170735061262,-517.3071274601483,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
97.84381325825844,90.60604888156148,-85.43512148510912,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
103.890784532847,98.36766949172512,63.99671663937048,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
258.8993406626804,245.51239835746085,685.7217835768718,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
93.26764988809292,94.85135991120652,-328.0053287145797,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
249.1742661145189,245.08843503910785,-31.18739424590857,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
145.57727102612822,152.83903354726334,-98.41047577019182,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
94.09200147991557,91.18084862259468,-280.1315671192916,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
96.16672060001063,100.47076995567396,-59.1485782187892,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
155.9121914082284,158.9842768807317,124.61589054326689,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
141.85692063813264,148.8570698368717,-548.5462497168963,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
207.38038356284133,192.56570886534288,343.32562220303345,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
156.67430762173433,158.87169095117383,215.31275481990195,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
153.6358710641807,150.70622427138642,44.89858839435077,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
145.91628514987462,145.133794781316,-82.85884468290193,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
143.3223959331458,144.06835079626467,-333.5844833914302,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
158.37882581209632,145.3138123776323,566.7000605481192,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
91.4285026743726,97.01061340750223,-633.0078199947648,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
199.4893614217902,191.6408949867844,-71.52685095834597,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
47.20458839538214,52.30846037793022,-23.675712657499712,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
93.19462165011552,105.2444936735491,-352.001223634258,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
159.35831518592698,155.79603167729243,784.2630178383871,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
144.37902957053885,154.68763874801567,-196.83954142813192,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
104.23560812765498,91.2448259892725,-4.351698916401759,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
57.58150987393286,50.92984007327323,437.4182116640916,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
