x1,x2,x3,cat1,cat2,cat3,cat4
-0.187969036513687,2.496498295616867,-4.618608145807941,Category_1_A,Category_2_A,Category_3_A,Category_4_A
152.6418336946491,153.0634788161065,0.0014210068328055,Category_1_B,Category_2_A,Category_3_B,Category_4_B
40.759384338538965,50.61390184572357,7.050594884751268,Category_1_A,Category_2_B,Category_3_A,Category_4_A
150.0021584088352,150.78982507075352,3.679753816509308,Category_1_B,Category_2_A,Category_3_B,Category_4_B
41.67086859858891,40.00123040173239,2.940147289679315,Category_1_B,Category_2_A,Category_3_A,Category_4_A
155.8263646948875,152.69313731301324,3.193484332407796,Category_1_B,Category_2_B,Category_3_A,Category_4_B
155.16072049845542,153.81736420447126,2.0743861355785755,Category_1_B,Category_2_B,Category_3_A,Category_4_B
145.24546441605904,159.74786085017084,-14.014747804889604,Category_1_B,Category_2_A,Category_3_B,Category_4_B
92.01717182090444,99.29045973031654,0.6456634034406814,Category_1_B,Category_2_A,Category_3_B,Category_4_A
208.34385412320867,203.65221342000655,-0.1187341222740638,Category_1_B,Category_2_B,Category_3_B,Category_4_B
150.3492048353766,148.40601955725765,-4.09161708264045,Category_1_B,Category_2_B,Category_3_B,Category_4_A
42.67079351846867,44.23817630806914,8.700303962374495,Category_1_B,Category_2_A,Category_3_A,Category_4_A
42.25086228086713,42.83115817135564,0.6948288396044646,Category_1_A,Category_2_B,Category_3_A,Category_4_A
206.83282296828156,191.8090049178321,-1.715498197575798,Category_1_B,Category_2_B,Category_3_B,Category_4_B
150.92149473060843,144.45939081296302,-8.458945307930444,Category_1_B,Category_2_B,Category_3_B,Category_4_A
195.22033166295057,198.30834243624517,-1.1075960725635143,Category_1_B,Category_2_B,Category_3_B,Category_4_B
51.51651035639728,41.093084778028,-8.73529665793848,Category_1_A,Category_2_A,Category_3_B,Category_4_A
96.27705213555843,90.12191284173316,-3.990606282791497,Category_1_B,Category_2_A,Category_3_A,Category_4_B
155.83246370613483,155.5041070212309,-5.235681072250912,Category_1_A,Category_2_B,Category_3_B,Category_4_B
149.8618143680592,157.80996657763646,0.4900589328761204,Category_1_B,Category_2_B,Category_3_B,Category_4_A
109.30316366920091,95.91303967393108,2.665204183202852,Category_1_B,Category_2_A,Category_3_A,Category_4_B
50.40623888994307,48.00006117374941,1.4047319484715852,Category_1_A,Category_2_A,Category_3_A,Category_4_B
108.0604319099454,108.52013499396658,-2.8150570204641654,Category_1_A,Category_2_B,Category_3_B,Category_4_A
94.99609121204634,97.98781488719489,-6.622467379872399,Category_1_B,Category_2_B,Category_3_A,Category_4_A
50.429746063678806,49.80857131848719,0.8985930414343625,Category_1_A,Category_2_A,Category_3_B,Category_4_A
100.11491366780008,91.34895956888134,3.385092190743408,Category_1_A,Category_2_B,Category_3_B,Category_4_A
106.26142961456527,100.14066203941874,6.582793216864763,Category_1_A,Category_2_A,Category_3_B,Category_4_B
41.4638844246166,54.24089566829176,12.857788638557931,Category_1_A,Category_2_B,Category_3_A,Category_4_A
156.7241400148949,145.60507819083026,0.3224523496081044,Category_1_B,Category_2_A,Category_3_B,Category_4_B
106.0847127075766,99.2249277263173,1.9265390321664089,Category_1_A,Category_2_A,Category_3_B,Category_4_B
-1.8735745829386816,-8.784758007166324,-0.765327306416229,Category_1_A,Category_2_A,Category_3_A,Category_4_A
40.72902496644335,52.07775499624351,1.9843508405620411,Category_1_B,Category_2_A,Category_3_A,Category_4_A
155.34508213905153,154.11233289408432,1.4014043255633657,Category_1_B,Category_2_B,Category_3_B,Category_4_A
103.57855138061204,90.47003060537392,5.761834453285996,Category_1_A,Category_2_B,Category_3_A,Category_4_B
158.37857776514835,149.5552169330672,-7.824274379233291,Category_1_B,Category_2_B,Category_3_B,Category_4_A
151.20371244604115,141.71750277329448,-3.5427329659480327,Category_1_B,Category_2_A,Category_3_B,Category_4_B
59.35437919451478,59.60242046348668,-4.9470215297787945,Category_1_A,Category_2_B,Category_3_A,Category_4_A
196.16768702151367,198.67632814835935,-6.276790314629833,Category_1_B,Category_2_B,Category_3_B,Category_4_B
96.77779932230705,99.97965899212436,-6.434245786856404,Category_1_A,Category_2_B,Category_3_B,Category_4_A
154.61763622893932,149.81343542796986,-2.158273018250624,Category_1_A,Category_2_B,Category_3_B,Category_4_B
204.02739811868625,208.6507720243271,-5.801483875174302,Category_1_B,Category_2_B,Category_3_B,Category_4_B
104.50697843732505,102.8132913611358,1.377521192027098,Category_1_A,Category_2_B,Category_3_A,Category_4_B
57.87885488133772,54.56743900010308,4.062829018138904,Category_1_A,Category_2_A,Category_3_A,Category_4_B
104.33298174786948,101.84375190149032,3.8639230702321674,Category_1_A,Category_2_B,Category_3_B,Category_4_A
153.64305540342804,150.43408117421248,8.269811467090317,Category_1_B,Category_2_B,Category_3_A,Category_4_B
106.86233684104224,106.39286699279454,1.9042146920458825,Category_1_B,Category_2_B,Category_3_A,Category_4_A
102.90237996990344,106.68900752699084,3.813995067592088,Category_1_B,Category_2_A,Category_3_B,Category_4_A
146.0539777625752,151.8582397466222,-0.9725930319740606,Category_1_B,Category_2_A,Category_3_B,Category_4_B
156.57562404499149,150.3166912551959,-1.0424787009259964,Category_1_B,Category_2_B,Category_3_B,Category_4_A
44.89439095352698,48.2318068030996,4.45590845771256,Category_1_A,Category_2_B,Category_3_A,Category_4_A
104.07561385984962,100.25447354749798,7.409033332913185,Category_1_A,Category_2_A,Category_3_B,Category_4_B
100.71776481687274,91.15357836738072,-3.919657748878562,Category_1_A,Category_2_A,Category_3_B,Category_4_B
197.61619037497024,195.3553594713705,-3.345063938427922,Category_1_B,Category_2_B,Category_3_B,Category_4_B
93.57235870317704,106.0147726623165,0.710946286410302,Category_1_B,Category_2_A,Category_3_A,Category_4_B
107.71663208866111,108.65813862533687,-1.369311137582217,Category_1_A,Category_2_A,Category_3_B,Category_4_B
141.60466986969573,140.24005989226535,6.621248032599176,Category_1_B,Category_2_B,Category_3_B,Category_4_A
106.07177294151028,90.33855000576716,0.8989264769550479,Category_1_B,Category_2_A,Category_3_A,Category_4_B
103.66940703787088,108.61334611486896,-1.573974733416713,Category_1_B,Category_2_A,Category_3_A,Category_4_B
99.24020882596008,106.90939816723464,-8.772745671990243,Category_1_B,Category_2_A,Category_3_A,Category_4_B
103.28098618882797,99.8685173860149,8.347146463252761,Category_1_A,Category_2_A,Category_3_B,Category_4_B
45.65332524591333,58.83269125457949,-8.732522271464022,Category_1_B,Category_2_A,Category_3_A,Category_4_A
207.23149549873003,195.0067148474041,1.7063619609350602,Category_1_B,Category_2_B,Category_3_B,Category_4_B
93.56959111785471,96.32647914395682,-0.2402188042849352,Category_1_A,Category_2_A,Category_3_B,Category_4_B
151.5942156318789,158.84334264415855,-14.476377776027286,Category_1_B,Category_2_A,Category_3_B,Category_4_B
49.27268764937271,46.73307969100169,-5.77512647333641,Category_1_A,Category_2_A,Category_3_B,Category_4_A
103.46443653438692,109.57489061203206,2.236556042528685,Category_1_A,Category_2_B,Category_3_A,Category_4_B
99.52248908822496,92.83245182400913,-1.5104912338882306,Category_1_B,Category_2_A,Category_3_A,Category_4_B
159.05022307018342,152.17575180000753,-1.4033957411015343,Category_1_A,Category_2_B,Category_3_B,Category_4_B
57.06515260832416,52.11283498054816,1.3019405335161052,Category_1_A,Category_2_A,Category_3_A,Category_4_B
157.97014211942275,143.2228607457975,-2.945866426643561,Category_1_B,Category_2_A,Category_3_B,Category_4_B
90.51138206664716,94.05420079998618,7.486445535890444,Category_1_A,Category_2_B,Category_3_B,Category_4_A
143.12845804356868,148.15149756324374,-11.183930666620832,Category_1_B,Category_2_A,Category_3_B,Category_4_B
99.53796300347254,100.01414511792098,-7.077278102100876,Category_1_B,Category_2_A,Category_3_A,Category_4_B
54.69443682026663,46.62666003289135,5.765248479793101,Category_1_A,Category_2_A,Category_3_A,Category_4_B
47.12618954649916,53.43539482841311,-1.8822000408990007,Category_1_A,Category_2_A,Category_3_B,Category_4_A
1.2890726535496242,8.953470385772391,-0.9043554315040256,Category_1_A,Category_2_A,Category_3_A,Category_4_A
-9.090610036942948,7.102441585533864,-3.2216240874454334,Category_1_A,Category_2_A,Category_3_A,Category_4_A
102.80882611199266,93.49305997445217,4.431760932844448,Category_1_B,Category_2_B,Category_3_A,Category_4_A
103.6241276161566,100.16596666023864,-7.152868594473621,Category_1_B,Category_2_A,Category_3_B,Category_4_A
97.91274950220964,109.88469704196422,0.8830859520258216,Category_1_A,Category_2_B,Category_3_B,Category_4_A
192.7334602067645,199.27472704498445,3.792701497502676,Category_1_B,Category_2_B,Category_3_B,Category_4_B
98.32915504319163,107.31988336048003,5.570824224874112,Category_1_A,Category_2_B,Category_3_B,Category_4_A
104.76925668312782,91.61444948425893,-5.792682805757289,Category_1_B,Category_2_B,Category_3_A,Category_4_A
101.68615271513804,103.9813827385356,0.1359843372075502,Category_1_B,Category_2_A,Category_3_A,Category_4_B
107.66866452169938,93.15414857906116,7.984048834344065,Category_1_B,Category_2_A,Category_3_B,Category_4_A
201.57499222641172,208.37145539687717,-3.74921266903352,Category_1_B,Category_2_B,Category_3_B,Category_4_B
143.55940920583845,148.0169470903212,-3.0305558732235447,Category_1_A,Category_2_B,Category_3_B,Category_4_B
101.83503386135284,98.2250973661138,-0.4096195987226723,Category_1_B,Category_2_B,Category_3_A,Category_4_A
91.07755487352728,91.9073385655721,-0.3228780676110263,Category_1_A,Category_2_B,Category_3_A,Category_4_B
104.86826265754311,91.52715416476546,-3.7981817884469273,Category_1_A,Category_2_B,Category_3_A,Category_4_B
144.02075322957444,152.2387101422682,2.1509438026625824,Category_1_B,Category_2_B,Category_3_A,Category_4_B
108.09350684944108,100.79407202658632,0.3961341649186612,Category_1_B,Category_2_A,Category_3_B,Category_4_A
99.47135760482324,96.97057047992276,0.90080145088116,Category_1_B,Category_2_A,Category_3_A,Category_4_B
148.83306368321854,159.33333692748292,-0.6986207507615593,Category_1_B,Category_2_B,Category_3_A,Category_4_B
92.721594042114,98.84480379544851,2.204981516626912,Category_1_A,Category_2_B,Category_3_A,Category_4_B
106.15391195101594,103.70484669385638,-4.746246648293476,Category_1_B,Category_2_B,Category_3_A,Category_4_A
58.34057514963395,44.74601573140017,0.5778481171859684,Category_1_B,Category_2_A,Category_3_A,Category_4_A
153.8917698411407,150.0683381171309,-11.802354324061335,Category_1_B,Category_2_B,Category_3_B,Category_4_A
153.35088917851235,158.76473535169615,6.24968066661998,Category_1_B,Category_2_B,Category_3_A,Category_4_B
104.13235529719556,98.14093578993214,-0.1300758718237017,Category_1_A,Category_2_A,Category_3_B,Category_4_B
104.8962720251492,100.80312547363424,6.27547043688299,Category_1_B,Category_2_B,Category_3_A,Category_4_A
104.29190318082354,95.94540553216646,1.5880541218074136,Category_1_B,Category_2_A,Category_3_B,Category_4_A
92.859250481505,96.4794294663794,-1.6921244741761368,Category_1_A,Category_2_B,Category_3_A,Category_4_B
153.3271589571392,147.84950601008677,5.452324319633299,Category_1_B,Category_2_B,Category_3_A,Category_4_B
108.2071478641017,95.12001206039494,13.018574176459923,Category_1_B,Category_2_A,Category_3_A,Category_4_B
90.64849917725051,105.44954960982136,-1.419779676836038,Category_1_B,Category_2_A,Category_3_A,Category_4_B
43.6962874966103,50.16752288258518,-7.64951898071082,Category_1_A,Category_2_B,Category_3_A,Category_4_A
105.24704168776762,108.94136427669838,1.5291484975697982,Category_1_A,Category_2_B,Category_3_B,Category_4_A
140.83733499497515,151.49758644028256,5.067497613540628,Category_1_B,Category_2_B,Category_3_A,Category_4_B
95.57972946060409,104.3547394078054,3.2342980985298366,Category_1_B,Category_2_A,Category_3_A,Category_4_B
107.15920827567176,99.27872643605738,6.848814848166567,Category_1_B,Category_2_A,Category_3_A,Category_4_B
47.38079992936044,45.13515660209061,5.04775836149743,Category_1_B,Category_2_A,Category_3_A,Category_4_A
107.9798375070604,96.22771328539936,-3.3126882926428376,Category_1_B,Category_2_B,Category_3_A,Category_4_A
95.78195662504996,94.55639834439616,0.0853077030979729,Category_1_B,Category_2_A,Category_3_B,Category_4_A
97.60646961881358,91.32389730794984,2.133672757922356,Category_1_B,Category_2_B,Category_3_A,Category_4_A
92.18746785374016,104.08698015387296,4.887898565840938,Category_1_B,Category_2_B,Category_3_A,Category_4_A
106.29249222379202,100.43825511827714,-8.632875576908978,Category_1_B,Category_2_A,Category_3_A,Category_4_B
108.66970884377918,94.85818167351994,7.427900038259263,Category_1_A,Category_2_A,Category_3_B,Category_4_B
-6.337856214984594,-8.04583828407106,0.9018826719264632,Category_1_A,Category_2_A,Category_3_A,Category_4_A
146.22397133692095,147.49708899981982,6.23510606757278,Category_1_B,Category_2_B,Category_3_B,Category_4_A
103.49408086546988,103.22712590390653,-6.279372081570463,Category_1_A,Category_2_B,Category_3_A,Category_4_B
91.58202084352595,96.81211216085168,-8.65835309823202,Category_1_B,Category_2_A,Category_3_B,Category_4_A
90.6544798860228,98.30909240157374,-6.0065291225315205,Category_1_B,Category_2_B,Category_3_A,Category_4_A
96.5315123760655,99.3830334108756,-4.252364731141766,Category_1_B,Category_2_A,Category_3_A,Category_4_B
97.73224388633432,98.74809434271616,0.5010823674760531,Category_1_A,Category_2_B,Category_3_A,Category_4_B
150.9793469019914,148.3781305592043,10.998510520010448,Category_1_B,Category_2_B,Category_3_A,Category_4_B
51.058623448864445,47.5412649042446,9.291509681326556,Category_1_A,Category_2_A,Category_3_B,Category_4_A
96.60254347419426,97.27016075646318,2.5110124429069085,Category_1_B,Category_2_B,Category_3_A,Category_4_A
98.51302202439506,103.9674349311583,-0.7317858710246143,Category_1_A,Category_2_B,Category_3_A,Category_4_B
95.03713718081627,105.0196313911312,-4.411989667513891,Category_1_B,Category_2_A,Category_3_A,Category_4_B
44.05270264611027,46.7873919904669,-3.721029453797023,Category_1_A,Category_2_A,Category_3_B,Category_4_A
5.550510261318195,5.530679607437271,3.176708128454737,Category_1_A,Category_2_A,Category_3_A,Category_4_A
142.79185699137378,149.96795530084992,-2.4875802233446027,Category_1_B,Category_2_B,Category_3_A,Category_4_B
99.02407411929748,99.03306631198274,0.4943744423913047,Category_1_A,Category_2_A,Category_3_B,Category_4_B
92.45045248421827,108.3924985772838,-6.161584177286694,Category_1_A,Category_2_B,Category_3_B,Category_4_A
56.325718030228416,51.10075852152865,2.266713451234285,Category_1_B,Category_2_A,Category_3_A,Category_4_A
206.86979857553192,203.12281927215403,3.830490489543773,Category_1_B,Category_2_B,Category_3_B,Category_4_B
-7.704498852965513,-5.44534885667086,1.500347181180128,Category_1_A,Category_2_A,Category_3_A,Category_4_A
104.41963418306536,96.93898786701718,3.432292554909657,Category_1_A,Category_2_A,Category_3_B,Category_4_B
58.46630963969609,49.44412552649517,-0.9937186273964836,Category_1_B,Category_2_A,Category_3_A,Category_4_A
97.72061864305384,102.26125190330563,-2.822831231672076,Category_1_A,Category_2_A,Category_3_B,Category_4_B
105.5422561154224,104.66461679231904,3.12465971174955,Category_1_B,Category_2_A,Category_3_B,Category_4_A
108.47771409221008,106.86468234788404,-5.325370468137426,Category_1_B,Category_2_B,Category_3_A,Category_4_A
90.09902819582996,104.04999706169671,0.6211337769023442,Category_1_B,Category_2_B,Category_3_A,Category_4_A
95.45167627474956,102.23430645796924,-1.366833283218296,Category_1_A,Category_2_B,Category_3_A,Category_4_B
40.730382454625456,49.70276132246653,-7.974520035378444,Category_1_A,Category_2_A,Category_3_B,Category_4_A
43.98383509753963,48.30050273682819,-3.3948618760024125,Category_1_B,Category_2_A,Category_3_A,Category_4_A
90.2241569266313,105.63344808428342,-2.948067442908576,Category_1_A,Category_2_A,Category_3_B,Category_4_B
90.97799066678864,99.63082876986032,-7.073924004613282,Category_1_B,Category_2_A,Category_3_B,Category_4_A
152.98685213039408,143.4658228316507,-1.4202875201700629,Category_1_A,Category_2_B,Category_3_B,Category_4_B
145.77447069091548,145.07040049173048,-1.222177998255682,Category_1_A,Category_2_B,Category_3_B,Category_4_B
106.88820467214116,94.85023736400854,6.53321430259948,Category_1_B,Category_2_A,Category_3_A,Category_4_B
96.66593736544932,106.30228224009514,-5.035918869439247,Category_1_B,Category_2_A,Category_3_A,Category_4_B
108.4261398980112,109.94623424469232,-0.7363408400266884,Category_1_B,Category_2_A,Category_3_A,Category_4_B
42.62773394080944,56.1184591138146,-6.471695552811612,Category_1_A,Category_2_B,Category_3_A,Category_4_A
200.9800997653419,204.33483510683345,-1.0719514799823395,Category_1_B,Category_2_B,Category_3_B,Category_4_B
95.8886900274563,102.0224721383293,0.4276030629599856,Category_1_A,Category_2_A,Category_3_B,Category_4_B
56.12306403678279,47.637381368593104,3.5606640123198634,Category_1_A,Category_2_B,Category_3_A,Category_4_A
46.75353207762581,54.09358718851712,5.607908114739228,Category_1_A,Category_2_B,Category_3_A,Category_4_A
-7.579411986895399,0.8399869078945592,-3.1631942168714584,Category_1_A,Category_2_A,Category_3_A,Category_4_A
49.11195072760384,46.75043488043256,0.3787234459580741,Category_1_B,Category_2_A,Category_3_A,Category_4_A
94.99763332893666,91.64733369203816,-3.7515709008748126,Category_1_B,Category_2_A,Category_3_A,Category_4_B
104.90466209096788,94.1523853313832,-2.56978687987229,Category_1_B,Category_2_B,Category_3_A,Category_4_A
204.7184009397484,209.6030061755735,-0.3929008976939345,Category_1_B,Category_2_B,Category_3_B,Category_4_B
90.20409713331902,96.80170801748216,7.102767993956626,Category_1_B,Category_2_A,Category_3_B,Category_4_A
90.05983939105839,104.44584670734552,-2.191109906623888,Category_1_B,Category_2_A,Category_3_B,Category_4_A
108.36012835433502,99.56004590070036,-0.5172963930449188,Category_1_A,Category_2_B,Category_3_A,Category_4_B
146.45750121650798,151.69802203671895,4.2124908677265145,Category_1_A,Category_2_B,Category_3_B,Category_4_B
145.92758091190797,145.67655963677535,4.7697672256843,Category_1_B,Category_2_B,Category_3_A,Category_4_B
45.418522802672456,52.96276251121312,-4.029868109300861,Category_1_A,Category_2_A,Category_3_B,Category_4_A
