x1,x2,x3,cat1,cat2,cat3,cat4
52.76477612246243,55.00613047038215,-0.7175534991622652,Category_1_A,Category_2_B,Category_3_A,Category_4_A
91.37380266916314,91.18046376713232,86.88201054823948,Category_1_A,Category_2_B,Category_3_B,Category_4_A
102.07288952738222,92.82169264776664,21.670224106008156,Category_1_A,Category_2_A,Category_3_B,Category_4_B
155.91149116857952,150.22952030176089,28.01380164417642,Category_1_B,Category_2_A,Category_3_B,Category_4_B
140.64016312851595,153.31326628605171,76.21342929255522,Category_1_B,Category_2_A,Category_3_B,Category_4_B
199.10895644211865,195.21607201742296,20.12274116388241,Category_1_B,Category_2_B,Category_3_B,Category_4_B
105.80345082676573,105.78848834701184,21.10044842129136,Category_1_A,Category_2_B,Category_3_A,Category_4_B
59.77193036227459,58.74172490857661,72.56888273962589,Category_1_A,Category_2_A,Category_3_B,Category_4_A
101.67929087001934,105.94924203574696,-9.95575598495003,Category_1_B,Category_2_B,Category_3_A,Category_4_A
90.77824595284643,91.82550262871506,104.69818129892975,Category_1_A,Category_2_B,Category_3_B,Category_4_A
98.92845815035804,104.25702425994056,-4.745693494137603,Category_1_B,Category_2_B,Category_3_A,Category_4_A
143.7634503058663,146.81984891096957,43.45157886605799,Category_1_B,Category_2_B,Category_3_A,Category_4_B
152.54111293710497,153.23080466249465,2.056080493587414,Category_1_A,Category_2_B,Category_3_B,Category_4_B
144.30635598945491,150.36797504234426,38.14591107284223,Category_1_A,Category_2_B,Category_3_B,Category_4_B
93.01940215314993,103.87844907216386,38.25370222535239,Category_1_A,Category_2_B,Category_3_A,Category_4_B
150.7228861335915,143.90056479742012,4.387096873766261,Category_1_A,Category_2_B,Category_3_B,Category_4_B
92.00773588449098,105.5108454940415,49.94416904344865,Category_1_A,Category_2_A,Category_3_B,Category_4_B
54.623168639613255,55.6340017412569,5.175689837678359,Category_1_A,Category_2_A,Category_3_B,Category_4_A
108.7930207888235,107.9330253391637,59.01030342586806,Category_1_B,Category_2_A,Category_3_A,Category_4_B
108.86636368926403,109.61622638225452,63.31610957853822,Category_1_B,Category_2_A,Category_3_B,Category_4_A
147.49477010035554,149.80892393824954,-9.196369943842315,Category_1_B,Category_2_A,Category_3_B,Category_4_B
101.91500491748052,99.26322148595496,7.875780024856823,Category_1_A,Category_2_B,Category_3_B,Category_4_A
53.23965424548936,49.64533153675129,20.065530015341444,Category_1_A,Category_2_A,Category_3_B,Category_4_A
100.2116091050654,95.60101836913086,18.780846982930505,Category_1_A,Category_2_A,Category_3_B,Category_4_B
149.417851632877,152.1487021359113,0.1439548876964931,Category_1_B,Category_2_A,Category_3_B,Category_4_B
90.17744571170302,106.43526444811324,76.92493196775993,Category_1_B,Category_2_A,Category_3_A,Category_4_B
191.35792807130736,190.17472482040483,94.98964375821916,Category_1_B,Category_2_B,Category_3_B,Category_4_B
48.69632456767178,44.90764921944923,12.319986903654677,Category_1_A,Category_2_A,Category_3_A,Category_4_B
198.6298726176072,202.01386263605687,-5.209818999553979,Category_1_B,Category_2_B,Category_3_B,Category_4_B
143.71767371039542,152.40100450552305,25.27322610011768,Category_1_B,Category_2_A,Category_3_B,Category_4_B
100.59410633403807,99.44585953358354,4.16657019539544,Category_1_A,Category_2_B,Category_3_B,Category_4_A
51.98172505880279,50.0575429317102,8.123453039903266,Category_1_A,Category_2_A,Category_3_B,Category_4_A
104.41848933375168,105.0356436634637,6.231875394737476,Category_1_B,Category_2_B,Category_3_A,Category_4_A
46.127917132784674,56.4839871013281,17.3273900096838,Category_1_A,Category_2_A,Category_3_A,Category_4_B
98.08790929549532,96.36959631963484,3.628804739696183,Category_1_B,Category_2_B,Category_3_A,Category_4_A
156.45564840995053,150.93918689817858,44.6867614825404,Category_1_B,Category_2_B,Category_3_A,Category_4_B
51.74260702470595,48.59809499307535,-0.1280910315648853,Category_1_A,Category_2_A,Category_3_A,Category_4_B
154.13031086810912,143.73267625538148,27.59766321486372,Category_1_B,Category_2_B,Category_3_A,Category_4_B
50.21164493364365,45.70890129632617,9.40304115749382,Category_1_A,Category_2_A,Category_3_A,Category_4_B
206.6012332198624,209.8835625224156,14.952222696909608,Category_1_B,Category_2_B,Category_3_B,Category_4_B
104.41356022959644,96.68120801539769,26.70598170519737,Category_1_B,Category_2_B,Category_3_A,Category_4_A
107.32523365763296,91.04967639207425,61.98934483115737,Category_1_A,Category_2_B,Category_3_B,Category_4_A
144.06819544303983,151.2086692113241,35.26940052355984,Category_1_A,Category_2_B,Category_3_B,Category_4_B
45.97069702567251,55.54474866430264,6.881473946488325,Category_1_A,Category_2_B,Category_3_A,Category_4_A
99.51608044127548,95.43318180942228,15.41623389471712,Category_1_A,Category_2_B,Category_3_B,Category_4_A
49.87208995842936,41.43753230413252,14.970518117105938,Category_1_A,Category_2_B,Category_3_A,Category_4_A
102.15352261435577,99.45624822624792,7.357933827724262,Category_1_A,Category_2_B,Category_3_B,Category_4_A
106.37871154065172,107.42368117891614,19.839454639333034,Category_1_B,Category_2_A,Category_3_B,Category_4_A
100.55447676839825,104.79980340330336,-9.407969889773932,Category_1_A,Category_2_B,Category_3_B,Category_4_A
158.78408272047744,147.1004644114558,81.64163117678841,Category_1_B,Category_2_B,Category_3_A,Category_4_B
154.46766829974547,157.85377921307412,3.3334948443686723,Category_1_B,Category_2_B,Category_3_B,Category_4_A
143.57514031335734,155.1761913052905,28.68583251369962,Category_1_B,Category_2_B,Category_3_A,Category_4_B
152.3945083319182,146.47165084203095,5.648850715541222,Category_1_B,Category_2_A,Category_3_B,Category_4_B
101.24566767923268,108.12805010609456,-13.409999559840683,Category_1_B,Category_2_A,Category_3_A,Category_4_B
55.26809229274293,48.72244761314665,28.64977565845148,Category_1_B,Category_2_A,Category_3_A,Category_4_A
156.13292670426452,147.34323969606783,36.18598424171907,Category_1_B,Category_2_B,Category_3_A,Category_4_B
145.972504051056,146.39849777765096,24.77290011211433,Category_1_B,Category_2_B,Category_3_A,Category_4_B
42.76769413432181,58.19574580654723,42.93966029566748,Category_1_A,Category_2_A,Category_3_B,Category_4_A
102.70795828357728,105.10604323545408,-5.829237267415161,Category_1_B,Category_2_B,Category_3_A,Category_4_A
-9.833832511348591,5.621671580892649,79.0682837998878,Category_1_A,Category_2_A,Category_3_A,Category_4_A
105.77166528995778,102.819936415787,31.003009493394945,Category_1_B,Category_2_A,Category_3_A,Category_4_B
150.04154785270975,154.69162744469045,-10.261330248910184,Category_1_B,Category_2_B,Category_3_B,Category_4_A
9.94237323073044,-9.786827472456014,120.95910562926824,Category_1_A,Category_2_A,Category_3_A,Category_4_A
59.68081294746961,48.57097497328434,95.62202478771488,Category_1_B,Category_2_A,Category_3_A,Category_4_A
44.54157253166551,55.69743664905717,25.3867325981934,Category_1_A,Category_2_A,Category_3_B,Category_4_A
206.9991458037944,208.35700216402304,38.842024076907606,Category_1_B,Category_2_B,Category_3_B,Category_4_B
206.25635071276344,200.4496240102996,29.86984676462722,Category_1_B,Category_2_B,Category_3_B,Category_4_B
144.722687405045,153.7713359474394,15.382599357220732,Category_1_A,Category_2_B,Category_3_B,Category_4_B
103.13706588411148,109.03869944842414,-8.538636084984363,Category_1_A,Category_2_B,Category_3_B,Category_4_A
109.54342003096518,101.15845994460744,96.18512608718012,Category_1_B,Category_2_A,Category_3_B,Category_4_A
4.631370296048187,1.8760012416205427,18.28869288996612,Category_1_A,Category_2_A,Category_3_A,Category_4_A
41.91256722601773,48.6869329920681,74.9978192525781,Category_1_A,Category_2_A,Category_3_A,Category_4_B
50.01212211888632,45.91561232752565,10.7582413527662,Category_1_A,Category_2_A,Category_3_B,Category_4_A
-0.7527984292395811,3.953406616720788,-5.11051142016521,Category_1_A,Category_2_A,Category_3_A,Category_4_A
90.01487778886812,99.32009650853826,92.38356714432356,Category_1_A,Category_2_B,Category_3_B,Category_4_A
159.77877880920846,140.75173013581377,115.57469022942374,Category_1_B,Category_2_A,Category_3_B,Category_4_B
107.5523988235019,94.6880784929513,66.45668037664862,Category_1_B,Category_2_A,Category_3_B,Category_4_A
144.3442230583243,159.46270889700995,10.524845183984093,Category_1_B,Category_2_A,Category_3_B,Category_4_B
102.10755002625234,104.79936878184084,-9.004635896384254,Category_1_A,Category_2_A,Category_3_B,Category_4_B
49.43906241071858,51.53628831384286,-9.182882012356185,Category_1_A,Category_2_A,Category_3_A,Category_4_B
-2.817821704134396,-4.334526288315141,16.201634501211213,Category_1_A,Category_2_A,Category_3_A,Category_4_A
50.5858490461666,41.62323338678102,23.432629754698063,Category_1_A,Category_2_A,Category_3_A,Category_4_B
201.2964622136748,203.22546284348235,-5.272651410018368,Category_1_B,Category_2_B,Category_3_B,Category_4_B
106.6709800249838,96.7718139408415,47.59639106452909,Category_1_B,Category_2_B,Category_3_A,Category_4_A
91.25626644969978,107.56495416864828,59.55613578717204,Category_1_A,Category_2_B,Category_3_B,Category_4_A
102.12733246314843,109.08387257695487,-18.739274356609812,Category_1_B,Category_2_A,Category_3_B,Category_4_A
100.07225489881378,105.61780031881752,-13.128476497643392,Category_1_B,Category_2_A,Category_3_A,Category_4_B
93.2059738565111,97.79473720649916,53.16704317219677,Category_1_A,Category_2_A,Category_3_B,Category_4_B
92.90890957112546,97.04202192470149,58.24713144692456,Category_1_B,Category_2_B,Category_3_A,Category_4_A
152.7568172404316,147.64473627458216,15.054930488522764,Category_1_A,Category_2_B,Category_3_B,Category_4_B
207.658122807226,205.2143768334377,48.34930419304612,Category_1_B,Category_2_B,Category_3_B,Category_4_B
40.65731621701143,50.64605852442608,87.1524331285832,Category_1_A,Category_2_A,Category_3_A,Category_4_B
48.5604380293624,56.30208926863477,-15.680546805118126,Category_1_A,Category_2_A,Category_3_A,Category_4_B
157.5578614652299,148.44196250662304,67.81162323622416,Category_1_B,Category_2_B,Category_3_A,Category_4_B
99.53014158970666,98.32494266566574,-1.4233266729796696,Category_1_B,Category_2_A,Category_3_A,Category_4_B
47.351410750981856,55.00467124128847,-3.636667988969512,Category_1_A,Category_2_B,Category_3_A,Category_4_A
144.81300503718157,151.32378056098435,27.17134561551184,Category_1_B,Category_2_A,Category_3_B,Category_4_B
90.9646355432726,90.71967778497458,88.13325343588753,Category_1_A,Category_2_A,Category_3_B,Category_4_B
43.503335584183,47.41491631600936,52.76233170515394,Category_1_A,Category_2_A,Category_3_A,Category_4_B
101.13550865332698,95.30034427454471,9.408629261264425,Category_1_A,Category_2_A,Category_3_B,Category_4_B
150.601709659458,141.43694017643946,13.720964163913049,Category_1_B,Category_2_A,Category_3_B,Category_4_B
100.88443101234,90.69099412745554,20.31242333195247,Category_1_B,Category_2_B,Category_3_A,Category_4_A
145.9810549723343,149.4874535715956,19.018792871383447,Category_1_B,Category_2_B,Category_3_A,Category_4_B
7.308480624289245,-7.224566994304478,69.20378758768116,Category_1_A,Category_2_A,Category_3_A,Category_4_A
106.93893087093204,95.22014912681618,64.99716647135281,Category_1_A,Category_2_A,Category_3_B,Category_4_B
149.3140073326102,143.84004250343372,11.168086142580336,Category_1_A,Category_2_B,Category_3_B,Category_4_B
155.02716393571603,148.99806111715495,25.18267297476017,Category_1_A,Category_2_B,Category_3_B,Category_4_B
55.67141345533357,58.68657019855271,5.517348981201405,Category_1_A,Category_2_B,Category_3_A,Category_4_A
147.3619369705898,147.61072046735245,14.548645659401789,Category_1_B,Category_2_B,Category_3_B,Category_4_A
43.54626201268024,42.8982240921375,63.19496852276735,Category_1_A,Category_2_A,Category_3_B,Category_4_A
45.05741007302064,51.38808601410669,25.278985946765484,Category_1_A,Category_2_B,Category_3_A,Category_4_A
144.74182119092103,141.3015104823131,38.93644454565881,Category_1_B,Category_2_B,Category_3_B,Category_4_A
97.83791123699108,90.33756039324304,19.54766603673784,Category_1_A,Category_2_B,Category_3_B,Category_4_A
140.1441281902428,153.22022417822137,84.85236395779236,Category_1_B,Category_2_B,Category_3_A,Category_4_B
45.61781700073219,52.07566122177528,20.225297624956845,Category_1_A,Category_2_B,Category_3_A,Category_4_A
0.7414023389188156,2.0666001295072256,3.5951847636525,Category_1_A,Category_2_A,Category_3_A,Category_4_A
98.4611860735596,97.17946148519744,6.83380124672694,Category_1_B,Category_2_B,Category_3_A,Category_4_A
100.63652649094747,96.16046672318149,5.326914177915795,Category_1_A,Category_2_B,Category_3_A,Category_4_B
154.80154719527826,156.4667018071147,8.459620259252146,Category_1_B,Category_2_A,Category_3_B,Category_4_B
58.62430878849909,51.2162380764175,64.95703311545245,Category_1_A,Category_2_A,Category_3_B,Category_4_A
146.51994104932746,146.94082076547073,20.607117424118435,Category_1_A,Category_2_B,Category_3_B,Category_4_B
95.4114704402383,103.47510577814458,13.39845174960737,Category_1_A,Category_2_B,Category_3_B,Category_4_A
99.52447823942674,104.00285942839272,2.0842920566947507,Category_1_A,Category_2_B,Category_3_B,Category_4_A
2.192324204608603,3.483968438976241,-4.622262569273838,Category_1_A,Category_2_A,Category_3_A,Category_4_A
93.745008684345,103.46096161819388,33.31578481614813,Category_1_B,Category_2_A,Category_3_A,Category_4_B
190.55990730979124,207.0660794540146,81.83582513603251,Category_1_B,Category_2_B,Category_3_B,Category_4_B
94.07987100016624,100.54607764681218,35.09846794617127,Category_1_B,Category_2_A,Category_3_B,Category_4_A
94.9020912208872,101.29881563458903,19.379001259449964,Category_1_A,Category_2_A,Category_3_B,Category_4_B
-1.273388752405415,5.748407741976338,-3.623524038921719,Category_1_A,Category_2_A,Category_3_A,Category_4_A
152.61858484276314,152.29703716470573,7.339244664708832,Category_1_B,Category_2_B,Category_3_A,Category_4_B
196.02847232972624,198.84114669437184,20.374026813641976,Category_1_B,Category_2_B,Category_3_B,Category_4_B
109.51013426491473,93.22249540684707,100.6520968681427,Category_1_B,Category_2_A,Category_3_B,Category_4_A
107.42296682734197,100.21130729389472,53.65634455105153,Category_1_A,Category_2_B,Category_3_A,Category_4_B
102.41464062790706,103.4368614945716,-6.080832071052169,Category_1_A,Category_2_B,Category_3_A,Category_4_B
146.75774148492116,152.57097045961837,0.6175068763292302,Category_1_B,Category_2_B,Category_3_A,Category_4_B
143.39463209926643,155.8236784168664,34.5556409517431,Category_1_A,Category_2_B,Category_3_B,Category_4_B
153.19460302501778,156.21813739599298,0.2028250500759054,Category_1_B,Category_2_B,Category_3_B,Category_4_A
54.308981395584965,47.03718522693393,30.68442315634315,Category_1_B,Category_2_A,Category_3_A,Category_4_A
41.32201433584545,54.123080075252666,73.65468481317835,Category_1_B,Category_2_A,Category_3_A,Category_4_A
155.50232420720204,141.13623622553342,48.23965441491469,Category_1_B,Category_2_B,Category_3_B,Category_4_A
57.772576222308174,52.19322461822927,47.9528644100277,Category_1_A,Category_2_A,Category_3_B,Category_4_A
52.644475458057215,40.7035503364211,30.54874875267639,Category_1_A,Category_2_A,Category_3_A,Category_4_B
104.0670503987222,108.17908998495108,3.5413231778263965,Category_1_A,Category_2_A,Category_3_B,Category_4_B
57.2688844611886,49.77599762651161,51.35588569621546,Category_1_A,Category_2_A,Category_3_B,Category_4_A
108.97447819772924,108.02829777445736,66.22666364295546,Category_1_A,Category_2_B,Category_3_B,Category_4_A
97.037528438058,100.37038355602544,12.065431315386355,Category_1_B,Category_2_A,Category_3_A,Category_4_B
191.1840360960793,201.77710967121945,78.27248846799075,Category_1_B,Category_2_B,Category_3_B,Category_4_B
46.2191018285412,45.59669634560118,22.249028737474788,Category_1_B,Category_2_A,Category_3_A,Category_4_A
193.41701950783437,197.1581165420724,53.486558417797255,Category_1_B,Category_2_B,Category_3_B,Category_4_B
197.48097479962897,201.16845833523095,-6.69533958000948,Category_1_B,Category_2_B,Category_3_B,Category_4_B
0.0794206386544083,1.21843076446115,-8.394597776371896,Category_1_A,Category_2_A,Category_3_A,Category_4_A
205.80983805985863,199.7449847995342,37.87270937157296,Category_1_B,Category_2_B,Category_3_B,Category_4_B
109.04963800206237,109.5586592987575,61.88524410210914,Category_1_B,Category_2_A,Category_3_A,Category_4_B
-4.203583318001199,-2.760104584273506,28.632991820527693,Category_1_A,Category_2_A,Category_3_A,Category_4_A
209.0402818881528,207.5017008803161,68.09342574178982,Category_1_B,Category_2_B,Category_3_B,Category_4_B
93.680885300579,99.905441708157,40.09091210747372,Category_1_A,Category_2_A,Category_3_B,Category_4_B
48.80122706800179,49.73512920564412,3.0941357452342797,Category_1_B,Category_2_A,Category_3_A,Category_4_A
93.64998958846574,109.15024480954838,18.37833411607209,Category_1_B,Category_2_B,Category_3_A,Category_4_A
45.2130193469036,47.691432536177416,31.26187375783283,Category_1_A,Category_2_A,Category_3_B,Category_4_A
190.3441379557921,206.7578032075492,85.97277332099205,Category_1_B,Category_2_B,Category_3_B,Category_4_B
94.9255923297644,103.70541595169452,21.946007320634383,Category_1_B,Category_2_B,Category_3_A,Category_4_A
47.7302378323279,46.33085115613064,17.96008760181008,Category_1_A,Category_2_A,Category_3_B,Category_4_A
99.94336103103517,94.07921155864376,5.599869095587936,Category_1_A,Category_2_A,Category_3_B,Category_4_B
96.0708296405142,108.981225323932,0.1924205996752919,Category_1_B,Category_2_B,Category_3_A,Category_4_A
90.26082115202158,106.81654358482558,82.6619084569903,Category_1_A,Category_2_B,Category_3_A,Category_4_B
157.53700256167036,157.4975815797748,49.88653589425883,Category_1_A,Category_2_B,Category_3_B,Category_4_B
94.72190133228824,96.40103021512252,31.0910997100576,Category_1_A,Category_2_B,Category_3_B,Category_4_A
94.3780295112304,91.14539901313157,54.19349715587736,Category_1_A,Category_2_A,Category_3_B,Category_4_B
40.08330397568904,43.96851409840806,109.126822528966,Category_1_A,Category_2_B,Category_3_A,Category_4_A
-4.799381288545613,-2.094201079946256,29.74434229255168,Category_1_A,Category_2_A,Category_3_A,Category_4_A
95.49984997986375,96.46696768124372,26.978886449932947,Category_1_A,Category_2_A,Category_3_B,Category_4_B
151.4684291680407,147.58824658357872,6.18215617312939,Category_1_A,Category_2_B,Category_3_B,Category_4_B
200.40813185968472,207.6604551729998,-16.091864399869632,Category_1_B,Category_2_B,Category_3_B,Category_4_B
105.98459511633982,96.76949347835784,41.54303208481217,Category_1_A,Category_2_A,Category_3_B,Category_4_B
105.5668902153781,90.1538049833744,51.88230249385355,Category_1_A,Category_2_B,Category_3_A,Category_4_B
158.60157470934678,145.02758370734728,77.52631178419794,Category_1_B,Category_2_A,Category_3_B,Category_4_B
50.51419857129001,51.11647936519867,-5.1994127431974535,Category_1_A,Category_2_A,Category_3_A,Category_4_B
158.69914518897042,154.92760862823422,59.62735366087553,Category_1_B,Category_2_B,Category_3_A,Category_4_B
106.32729922365505,101.94259140732166,38.336761274112334,Category_1_A,Category_2_B,Category_3_B,Category_4_A
93.78299572909263,104.17070844567124,29.97345086891638,Category_1_A,Category_2_B,Category_3_B,Category_4_A
103.94990272017031,106.06727901397362,3.581247884858436,Category_1_B,Category_2_B,Category_3_A,Category_4_A
158.2994320384641,157.28547843783406,48.69865792464997,Category_1_B,Category_2_A,Category_3_B,Category_4_B
158.06102878614794,155.33171248656026,53.02431048185006,Category_1_B,Category_2_A,Category_3_B,Category_4_B
107.23402070692076,102.15589259196692,49.59085125635931,Category_1_B,Category_2_B,Category_3_A,Category_4_A
152.95272791826022,150.55211181604122,8.526748567351257,Category_1_B,Category_2_B,Category_3_A,Category_4_B
9.200852511046351,4.858131106974762,79.34143073181858,Category_1_A,Category_2_A,Category_3_A,Category_4_A
45.00033537191352,59.86609228563253,12.726783954232346,Category_1_B,Category_2_A,Category_3_A,Category_4_A
153.9474799365164,150.2148223756742,16.936888784427907,Category_1_B,Category_2_B,Category_3_B,Category_4_A
92.47263606359074,104.91170421741344,61.39784190003023,Category_1_A,Category_2_B,Category_3_B,Category_4_A
103.2553503427117,92.20649426168376,25.878408390296887,Category_1_B,Category_2_A,Category_3_A,Category_4_B
204.19281642537925,193.5645228600065,38.06153398888232,Category_1_B,Category_2_B,Category_3_B,Category_4_B
103.439687680211,100.61792696262488,0.0788887888821872,Category_1_B,Category_2_A,Category_3_B,Category_4_A
99.96300771902855,109.79188370712303,-25.891024363125386,Category_1_B,Category_2_B,Category_3_A,Category_4_A
148.228020781548,153.18059907286187,-1.7094306957024517,Category_1_A,Category_2_B,Category_3_B,Category_4_B
157.3335838916429,143.12548494606733,64.2321608260372,Category_1_B,Category_2_B,Category_3_B,Category_4_A
149.3949739034187,142.9561912418,16.667587224396705,Category_1_B,Category_2_A,Category_3_B,Category_4_B
146.35643531164666,140.1104562223628,31.564611333024697,Category_1_B,Category_2_B,Category_3_A,Category_4_B
90.9427429531647,107.18743306380944,61.30318029328515,Category_1_A,Category_2_A,Category_3_B,Category_4_B
53.18246336701652,48.37654167811536,19.52151467676591,Category_1_A,Category_2_A,Category_3_A,Category_4_B
105.1113566783484,108.7533130118499,8.1105468526557,Category_1_B,Category_2_B,Category_3_A,Category_4_A
150.07746099272202,145.64360692387226,9.095683603225764,Category_1_B,Category_2_A,Category_3_B,Category_4_B
4.589338512339214,-4.922941408070609,27.20727362886929,Category_1_A,Category_2_A,Category_3_A,Category_4_A
52.79377413069294,56.165904065021614,-3.1480418851954983,Category_1_A,Category_2_B,Category_3_A,Category_4_A
100.0436747029243,94.80677333705762,11.513019764558637,Category_1_A,Category_2_A,Category_3_B,Category_4_B
93.7658484105078,103.72256807547784,28.10385340206681,Category_1_A,Category_2_B,Category_3_A,Category_4_B
97.14423291980518,92.58637903682352,17.927345147245013,Category_1_B,Category_2_A,Category_3_B,Category_4_A
104.59444714934772,102.48995922499712,16.458479530563594,Category_1_B,Category_2_A,Category_3_A,Category_4_B
105.01128520257348,109.99726945017956,0.2871387064451456,Category_1_B,Category_2_B,Category_3_A,Category_4_A
141.06254581698147,154.4358941804708,66.41402202600737,Category_1_B,Category_2_A,Category_3_B,Category_4_B
48.56271694027588,50.75478043876317,0.5635705083488592,Category_1_A,Category_2_B,Category_3_A,Category_4_A
152.1814081866228,143.54183467135368,18.40890186119334,Category_1_B,Category_2_A,Category_3_B,Category_4_B
104.64561700525036,96.48830003613372,32.70192867956912,Category_1_A,Category_2_A,Category_3_B,Category_4_B
47.983352194431895,48.030720469997206,10.065793964446955,Category_1_B,Category_2_A,Category_3_A,Category_4_A
150.8884788561556,146.97777828247382,15.910949527116324,Category_1_B,Category_2_B,Category_3_B,Category_4_A
97.57088907973512,96.28590143338472,9.84296455523703,Category_1_B,Category_2_A,Category_3_B,Category_4_A
96.80163326802646,93.3060142899331,17.562122235842406,Category_1_B,Category_2_B,Category_3_A,Category_4_A
46.52446987765621,59.27945890572754,-13.82362346872286,Category_1_B,Category_2_A,Category_3_A,Category_4_A
106.41252547126128,94.78036164495757,44.04930360405503,Category_1_B,Category_2_B,Category_3_A,Category_4_A
191.5473160458388,200.1799049463234,68.83451593759908,Category_1_B,Category_2_B,Category_3_B,Category_4_B
-9.27268079975649,-7.811933206889467,98.0579331701968,Category_1_A,Category_2_A,Category_3_A,Category_4_A
103.70136455312807,91.40943651147036,23.951331348215803,Category_1_B,Category_2_A,Category_3_A,Category_4_B
147.25987701575932,155.23056703058745,0.2187731020338255,Category_1_B,Category_2_B,Category_3_B,Category_4_A
158.8074067937088,141.21827435094283,97.42399538766648,Category_1_B,Category_2_B,Category_3_B,Category_4_A
43.41035978773408,50.71241930946857,35.30827091891394,Category_1_A,Category_2_A,Category_3_B,Category_4_A
98.23332065092788,93.13288144204216,9.391393998321943,Category_1_B,Category_2_A,Category_3_A,Category_4_B
47.97137124332512,47.1162572488323,14.620383227110745,Category_1_A,Category_2_B,Category_3_A,Category_4_A
150.2114691341822,154.2652048259929,-13.211725677535457,Category_1_A,Category_2_B,Category_3_B,Category_4_B
43.138185605197634,56.93682994278053,31.075593378155407,Category_1_A,Category_2_A,Category_3_A,Category_4_B
