x1,x2,x3,cat1,cat2,cat3,cat4,cat5,cat6
106.5224568768548,105.7642378475844,32.39849310182392,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
95.0274826841412,96.69593463349734,-20.53478310869928,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
201.9474329646177,192.2650626883478,-1.998315528648872,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
108.05663520663256,108.09627953405648,38.371103420045415,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
250.69115897603632,240.08447827016812,-25.43954257541463,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
201.80402725970845,191.4700776121352,-8.47701767270431,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
190.7856353445077,192.64582727910724,-41.5769253788133,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
147.14363517269072,158.842998385494,12.120286175899754,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
141.5922618031193,146.05859372485244,-29.869599711984517,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
96.10919836685636,94.26626102360606,-22.392060826483387,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
96.61438623964264,95.11325105031052,-22.687052020780285,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
155.47660592421192,141.9184013358876,-0.0608916166535959,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
90.79918417379956,98.03595765998192,-32.321115806814454,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
198.5898435686328,204.620552807114,2.7290604243206755,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
196.29853743685376,202.9641987048318,-4.3916297151975,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
202.7298228613509,195.0169116166904,-2.3756820202212867,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
196.92694300160065,194.54877827903653,-19.87790088455648,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
140.86194712409988,149.91632316680938,-33.032405210089294,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
207.59830349035832,207.2952993356596,35.9573309076146,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
205.26481174287363,202.68127506245693,15.42432597456974,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
207.5619328544972,205.08984949816528,27.57300512123919,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
148.35018287678534,148.74246382535463,-0.5805320094864834,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
202.11155128787516,198.00424180485564,-2.7411088227778877,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
250.26933254816575,254.45832627890508,12.152649054251093,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
201.95673295925943,197.44737158824628,-7.6554449602843615,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
195.244313222639,201.051960607986,-12.680956635045325,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
246.01742617881416,241.6092723471438,-23.51471820547173,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
140.50799564100214,151.88551134207069,-20.780711719830705,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
146.06125121302068,145.61842933866416,-24.286833858007675,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
94.84151750807057,104.84895172628802,-1.8088377821043464,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
101.15156377325287,95.97654393305366,-6.454299542958584,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
101.31014039776336,105.15073368342324,9.395258112078512,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
99.502644948301,94.5272027603768,-18.47600583661476,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
145.85595952579018,140.08815289846137,-42.29569158879323,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
141.28502121389647,142.79560561974392,-38.206244088488845,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
159.57638291515286,145.9152740448032,24.437967943390618,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
196.79415687275727,193.91187632501516,-13.43844427157031,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
99.90097261764907,100.97764075685782,-0.0980005298183281,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
159.54161451845363,144.19984340180093,15.386031866124856,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
148.81547649801334,155.56984340557403,4.791706837780632,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
196.365456109579,199.69359806084552,-9.955085668967612,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
100.3959397175076,102.78680785446568,7.54501279861508,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
151.56272859764937,143.35392614869446,-16.12909564810452,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
157.07867501000973,158.49365207564577,40.60905742393992,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
241.361945470759,254.3467990272661,-14.365528704649208,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
99.29061615558663,93.09627222996336,-14.665259792620734,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
255.63898237238297,254.47267211638783,24.65609726624752,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
204.37205620764504,193.7281985165025,-9.011867313831027,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
101.72043960106352,106.59329130486952,18.853876836164112,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_A
40.74188826468816,43.93283526679509,-40.44267847866956,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
247.01312782566265,259.2260133822343,7.161490793381956,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
151.26381368985489,150.95195169632916,6.034180778227287,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
145.99459744849125,144.4572719947212,-24.22399751442856,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
100.246683065471,94.25453381028288,-10.392191654672866,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
53.46933850569441,52.5597592481288,14.943726199548252,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
193.18387466756187,202.66552258299905,-17.46662410394172,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
91.00955340307996,96.06558074571724,-40.386220773009725,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
246.7563177412936,256.32735502906934,-3.268633678854675,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
142.16127545558905,148.38113434017788,-25.04696668324814,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
143.5780561714218,156.27716570467982,-6.896337732083939,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
157.7165419233541,145.30430341122062,15.793031063337551,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
47.30729942428232,59.66850942806973,13.441591923001193,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
94.37538698359074,107.44610645319815,-2.626147572383016,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
105.04992340437204,98.97049178729893,22.66901673230523,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
192.13759168787135,196.70769019694768,-32.68322675307114,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
254.8920648155112,240.594121079668,-3.797095350884854,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
149.3957058688099,159.81873497299154,15.286937585185386,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A
51.96511342558218,53.61899049661179,11.33810215354524,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
192.952403845706,193.78316372803187,-38.74544134435631,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
193.68069644186303,190.90091098994347,-33.75586270458372,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
202.90144252936483,190.26279090725,-13.420103418723656,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
90.9725601252681,103.23621233259192,-17.33191000420357,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A
44.97225015605539,42.15024689393056,-25.462112513803437,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
200.8481703245601,196.19915278609372,-5.163508047685021,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
144.53546686540017,146.1589489658762,-26.732801259986072,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
197.62823069809264,192.3494445232968,-20.86760774054649,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
158.44465573807094,158.9386284159,46.03815529063176,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
158.50713745735555,159.5478109847121,47.86426451891377,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
201.3349984915,208.08958508537415,13.546219844825732,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
200.66941769978007,205.92360298930072,21.38055871569447,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
240.29720049266456,241.30858845735656,-50.88527915472744,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_B
159.5579852680401,154.34077251993847,30.454422470091437,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
201.4605780806637,199.11820868559477,5.694751338181276,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
105.83513992553247,93.02967425901002,1.8420244092311036,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
151.23114720552738,152.9344039024472,10.10941570038927,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B
107.5467048312987,90.58469143759194,4.885887044176325,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
101.68391657061352,105.07041745020103,23.79451896375845,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
4.176996527379105,7.794658921803087,28.867418719382837,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
142.97066902712916,140.2076007855431,-38.32433142895255,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
48.56901477935793,46.548556856132834,-12.892452537323464,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
203.87780132684824,206.56982182944975,21.24849317207537,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
192.09239489045703,192.2519518792084,-34.90878232402692,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
48.792104755491806,40.49391475827423,-19.696607855699177,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
193.32404295409063,206.2870705774453,0.4229804417223173,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
200.13957258528092,194.9781054395033,-13.479506461177357,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_A
56.38071728272425,44.98393191258265,10.96641983651272,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
191.8021346944888,193.1647360012047,-34.406775164648124,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
156.00137501388292,145.52111897114446,0.7031996542629741,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B
151.3025270791561,148.57420691147337,-5.314846973542756,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
151.78695423361216,145.16843610808942,-1.8414263379111544,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
93.96201314432535,97.33894084211045,-22.27696772044643,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
98.72236510677668,96.98591186594882,-13.05454335796449,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
145.91807524441674,146.66071560874653,-14.369681107171898,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
40.751153518833554,46.0673439555036,-40.08922771204323,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
90.61369680745892,96.3025457230782,-42.75667963884793,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
99.06210000402469,95.40450354783852,-11.579778533023417,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B
54.89728153900136,58.00589237504806,31.36447011441352,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
201.14590812472795,209.33948406587567,26.84818582715414,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
247.7022719913097,257.9339709468333,10.09589506527561,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B
193.3614559506524,197.46550759593325,-20.817043515303453,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
156.76522641407385,152.9655843254405,21.381901639292074,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
201.98103594922983,196.22883630922516,2.7216332076463967,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_A,Category_6_B
255.65429636489944,256.1994420384341,24.13985743849224,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_B
156.9701836378943,156.09545793417632,38.2406614261478,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B
102.0632595172407,105.88835377340672,16.982347525147652,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
205.62121234580565,192.2287034566272,1.2802050127612463,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
252.31473752067137,256.231962872666,17.337540820745023,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B
140.4233038234431,155.59104677193116,-18.192063696224757,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
205.00929220974984,207.7016031019528,28.835684438335072,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
143.52084266567388,146.44842103646573,-33.84769814160721,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B
149.17028412474548,142.1433086347997,-22.34458385363984,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_B
200.2624541546449,193.2249951453616,-15.889154988127189,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A
149.6804178057365,153.45572722925738,7.286637950643147,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
56.88771589078695,54.28299786709121,31.859216871259008,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
143.4962778964424,144.744684059611,-31.562260150273755,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
190.29269750206495,206.1143473695987,-14.973023827114025,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
156.97528143622463,158.3659259479641,39.91115461591108,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
204.85349154598867,209.69243692437607,32.39817036017828,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
49.133950706403446,59.94094290040866,5.112694545577671,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A
148.33796814098756,150.31847921325888,-4.174734861597945,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B
192.33459021893927,204.00168617234368,-7.722765286336077,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B
96.7735826597868,91.53117550438392,-29.318183118971078,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
191.89318081487303,208.022829935033,-4.5740374911308646,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A
254.3166174550263,256.2716529422344,21.951708556631708,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_A
141.54170808832075,147.18123426501157,-34.301047555520675,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A
144.11900516737944,159.51407474185947,11.940657669699318,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
101.47552462902404,97.71972193992391,-0.4988169173002703,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
195.87663110407536,190.3241878398209,-36.43369664361684,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_B
53.11453485429196,40.3734891072661,-4.18437393381411,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A
106.0713669548644,100.8827908672431,21.53406447624455,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B
147.02427005992817,148.8629263446655,-9.240668124083072,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A
241.86880753887533,240.5140029489416,-52.838540923719705,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
256.2663216734161,247.3660902911748,11.823587404603549,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B
55.697334365538936,48.40641015821807,14.25369198499945,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
47.86838224873031,48.10807922504352,-10.980480143737372,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A
107.28958387603906,109.96155329297385,36.72016233338773,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A
147.68061536231463,143.13350750883802,-22.350277638280744,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
45.14605774410008,48.73917813587639,-9.879983486554217,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B
106.58803839654472,95.40465308619648,8.622332042376797,Category_1_B,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_A
154.72765407677127,159.37926873199325,36.15375281647044,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A
100.1520181610992,101.7961808303165,11.61467727440536,Category_1_A,Category_2_A,Category_3_B,Category_4_B,Category_5_A,Category_6_A
