x1,x2,x3,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40
896.87300868055,891.3438219771288,27.64991927155382,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B,Category_7_B,Category_8_A,Category_9_B,Category_10_B,Category_11_A,Category_12_B,Category_13_A,Category_14_B,Category_15_A,Category_16_A,Category_17_B,Category_18_B,Category_19_A,Category_20_A,Category_21_A,Category_22_B,Category_23_B,Category_24_A,Category_25_A,Category_26_A,Category_27_A,Category_28_B,Category_29_B,Category_30_A,Category_31_B,Category_32_B,Category_33_B,Category_34_B,Category_35_A,Category_36_A,Category_37_A,Category_38_A,Category_39_A,Category_40_A
958.1992443760132,940.823756105542,92.33824460109706,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_A,Category_7_A,Category_8_B,Category_9_B,Category_10_B,Category_11_A,Category_12_B,Category_13_A,Category_14_A,Category_15_B,Category_16_B,Category_17_B,Category_18_A,Category_19_A,Category_20_A,Category_21_A,Category_22_A,Category_23_B,Category_24_A,Category_25_B,Category_26_B,Category_27_B,Category_28_B,Category_29_B,Category_30_A,Category_31_B,Category_32_B,Category_33_B,Category_34_A,Category_35_A,Category_36_B,Category_37_A,Category_38_A,Category_39_A,Category_40_A
992.7128359097768,1002.544566235845,43.28488205211912,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B,Category_7_A,Category_8_B,Category_9_B,Category_10_B,Category_11_B,Category_12_A,Category_13_A,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_B,Category_19_A,Category_20_A,Category_21_A,Category_22_B,Category_23_B,Category_24_A,Category_25_A,Category_26_B,Category_27_A,Category_28_B,Category_29_B,Category_30_A,Category_31_A,Category_32_B,Category_33_A,Category_34_A,Category_35_B,Category_36_B,Category_37_B,Category_38_A,Category_39_B,Category_40_A
793.8962611559165,797.6988713701153,26.55030559686727,Category_1_B,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_B,Category_7_A,Category_8_A,Category_9_B,Category_10_B,Category_11_B,Category_12_A,Category_13_B,Category_14_A,Category_15_A,Category_16_A,Category_17_B,Category_18_A,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_A,Category_26_A,Category_27_A,Category_28_A,Category_29_A,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_A,Category_35_B,Category_36_A,Category_37_A,Category_38_A,Category_39_B,Category_40_A
1443.216178273356,1448.491942803155,49.47684775744063,Category_1_B,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_A,Category_7_B,Category_8_B,Category_9_B,Category_10_A,Category_11_A,Category_12_B,Category_13_B,Category_14_B,Category_15_A,Category_16_B,Category_17_B,Category_18_A,Category_19_B,Category_20_B,Category_21_B,Category_22_B,Category_23_B,Category_24_B,Category_25_B,Category_26_B,Category_27_A,Category_28_B,Category_29_A,Category_30_B,Category_31_A,Category_32_A,Category_33_B,Category_34_A,Category_35_B,Category_36_B,Category_37_B,Category_38_B,Category_39_B,Category_40_B
992.2431286517788,1004.0684033678868,43.629758076423904,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_A,Category_6_A,Category_7_B,Category_8_A,Category_9_A,Category_10_B,Category_11_B,Category_12_A,Category_13_A,Category_14_B,Category_15_A,Category_16_B,Category_17_B,Category_18_B,Category_19_B,Category_20_B,Category_21_A,Category_22_A,Category_23_B,Category_24_B,Category_25_A,Category_26_A,Category_27_B,Category_28_A,Category_29_A,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_A,Category_35_A,Category_36_B,Category_37_B,Category_38_B,Category_39_A,Category_40_A
998.3030264426004,1009.9202346604852,-13.70228138947362,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A,Category_7_B,Category_8_B,Category_9_A,Category_10_B,Category_11_A,Category_12_A,Category_13_A,Category_14_B,Category_15_B,Category_16_A,Category_17_A,Category_18_B,Category_19_B,Category_20_B,Category_21_B,Category_22_A,Category_23_A,Category_24_A,Category_25_A,Category_26_A,Category_27_B,Category_28_B,Category_29_A,Category_30_B,Category_31_A,Category_32_A,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_A,Category_40_B
946.0278454679842,949.7454029923476,12.64233886182572,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_A,Category_6_B,Category_7_B,Category_8_B,Category_9_A,Category_10_B,Category_11_A,Category_12_A,Category_13_B,Category_14_B,Category_15_B,Category_16_A,Category_17_A,Category_18_A,Category_19_B,Category_20_A,Category_21_B,Category_22_A,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_A,Category_28_A,Category_29_B,Category_30_B,Category_31_A,Category_32_B,Category_33_A,Category_34_B,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_A,Category_40_B
1292.7321973056423,1300.935202854891,54.00559348396276,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B,Category_7_A,Category_8_B,Category_9_B,Category_10_B,Category_11_A,Category_12_B,Category_13_A,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_A,Category_19_A,Category_20_B,Category_21_B,Category_22_B,Category_23_B,Category_24_B,Category_25_B,Category_26_A,Category_27_A,Category_28_A,Category_29_A,Category_30_B,Category_31_A,Category_32_B,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_B,Category_38_B,Category_39_B,Category_40_B
1155.3079024378617,1142.375155186074,40.55656415388158,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_B,Category_6_A,Category_7_B,Category_8_B,Category_9_B,Category_10_A,Category_11_B,Category_12_A,Category_13_A,Category_14_B,Category_15_A,Category_16_B,Category_17_B,Category_18_A,Category_19_B,Category_20_B,Category_21_B,Category_22_A,Category_23_B,Category_24_A,Category_25_A,Category_26_A,Category_27_A,Category_28_B,Category_29_B,Category_30_B,Category_31_A,Category_32_B,Category_33_A,Category_34_B,Category_35_B,Category_36_B,Category_37_A,Category_38_B,Category_39_B,Category_40_A
952.050769344783,951.1215654373316,1.7244457475190451,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_B,Category_6_B,Category_7_B,Category_8_B,Category_9_A,Category_10_A,Category_11_B,Category_12_A,Category_13_B,Category_14_A,Category_15_A,Category_16_B,Category_17_A,Category_18_B,Category_19_B,Category_20_A,Category_21_A,Category_22_B,Category_23_A,Category_24_A,Category_25_B,Category_26_B,Category_27_A,Category_28_A,Category_29_B,Category_30_A,Category_31_A,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_B,Category_39_A,Category_40_B
952.33717549232,954.6147102540316,-1.0887125500540598,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_B,Category_7_A,Category_8_A,Category_9_A,Category_10_A,Category_11_A,Category_12_B,Category_13_B,Category_14_A,Category_15_A,Category_16_B,Category_17_A,Category_18_A,Category_19_B,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_A,Category_26_B,Category_27_B,Category_28_B,Category_29_A,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_B,Category_35_B,Category_36_B,Category_37_B,Category_38_B,Category_39_A,Category_40_A
953.3356359238774,947.7377506743356,25.784194339438308,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A,Category_7_A,Category_8_A,Category_9_B,Category_10_A,Category_11_B,Category_12_A,Category_13_A,Category_14_B,Category_15_A,Category_16_A,Category_17_B,Category_18_B,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_B,Category_26_B,Category_27_A,Category_28_A,Category_29_B,Category_30_B,Category_31_A,Category_32_B,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_A,Category_38_A,Category_39_A,Category_40_A
1104.8170672392528,1109.6930960121283,2.937084639501324,Category_1_B,Category_2_A,Category_3_B,Category_4_B,Category_5_B,Category_6_B,Category_7_B,Category_8_B,Category_9_B,Category_10_B,Category_11_B,Category_12_A,Category_13_B,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_B,Category_19_B,Category_20_A,Category_21_A,Category_22_B,Category_23_A,Category_24_A,Category_25_B,Category_26_A,Category_27_A,Category_28_A,Category_29_B,Category_30_A,Category_31_B,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_A,Category_37_A,Category_38_B,Category_39_B,Category_40_B
998.1140518894202,1009.5709926820896,-15.759223038254888,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_A,Category_6_A,Category_7_A,Category_8_A,Category_9_A,Category_10_B,Category_11_B,Category_12_B,Category_13_A,Category_14_A,Category_15_B,Category_16_A,Category_17_B,Category_18_B,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_B,Category_24_A,Category_25_B,Category_26_B,Category_27_B,Category_28_B,Category_29_A,Category_30_B,Category_31_B,Category_32_B,Category_33_B,Category_34_A,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_B,Category_40_A
1093.4947142237495,1106.7703290933214,34.84334051941721,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B,Category_7_B,Category_8_B,Category_9_A,Category_10_A,Category_11_B,Category_12_A,Category_13_A,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_A,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_A,Category_26_A,Category_27_B,Category_28_B,Category_29_B,Category_30_A,Category_31_B,Category_32_B,Category_33_B,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_B,Category_39_B,Category_40_B
993.4497936706784,1006.6904049441704,40.92119964047591,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_B,Category_7_A,Category_8_B,Category_9_B,Category_10_A,Category_11_B,Category_12_B,Category_13_A,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_B,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_B,Category_28_A,Category_29_A,Category_30_A,Category_31_B,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_B,Category_37_B,Category_38_A,Category_39_B,Category_40_B
1146.5925543254295,1149.363404994138,18.65940308010757,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B,Category_7_B,Category_8_A,Category_9_A,Category_10_B,Category_11_B,Category_12_A,Category_13_B,Category_14_A,Category_15_A,Category_16_A,Category_17_B,Category_18_B,Category_19_B,Category_20_A,Category_21_B,Category_22_A,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_B,Category_28_B,Category_29_B,Category_30_B,Category_31_B,Category_32_A,Category_33_A,Category_34_A,Category_35_B,Category_36_B,Category_37_B,Category_38_A,Category_39_B,Category_40_B
952.7480387905108,953.3692563611944,-1.2223988602533846,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A,Category_7_A,Category_8_B,Category_9_B,Category_10_B,Category_11_B,Category_12_A,Category_13_B,Category_14_A,Category_15_B,Category_16_A,Category_17_A,Category_18_A,Category_19_B,Category_20_B,Category_21_A,Category_22_A,Category_23_A,Category_24_B,Category_25_B,Category_26_B,Category_27_A,Category_28_A,Category_29_B,Category_30_A,Category_31_B,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_B,Category_39_B,Category_40_B
1108.818922093884,1097.0550963056362,87.10568166943456,Category_1_A,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_A,Category_7_A,Category_8_B,Category_9_B,Category_10_A,Category_11_B,Category_12_B,Category_13_A,Category_14_B,Category_15_B,Category_16_B,Category_17_A,Category_18_A,Category_19_B,Category_20_B,Category_21_A,Category_22_B,Category_23_B,Category_24_A,Category_25_A,Category_26_B,Category_27_B,Category_28_B,Category_29_B,Category_30_B,Category_31_A,Category_32_A,Category_33_B,Category_34_B,Category_35_A,Category_36_B,Category_37_A,Category_38_B,Category_39_A,Category_40_A
895.363113547771,902.1761204167576,14.499983175879468,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_B,Category_7_B,Category_8_B,Category_9_B,Category_10_B,Category_11_A,Category_12_A,Category_13_A,Category_14_B,Category_15_B,Category_16_A,Category_17_A,Category_18_A,Category_19_A,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_A,Category_28_B,Category_29_B,Category_30_B,Category_31_A,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_B,Category_39_A,Category_40_A
991.7010446547564,993.4114678178736,79.2273686316423,Category_1_B,Category_2_B,Category_3_A,Category_4_A,Category_5_B,Category_6_A,Category_7_B,Category_8_B,Category_9_A,Category_10_B,Category_11_A,Category_12_B,Category_13_A,Category_14_B,Category_15_B,Category_16_A,Category_17_A,Category_18_B,Category_19_B,Category_20_A,Category_21_B,Category_22_A,Category_23_A,Category_24_B,Category_25_A,Category_26_A,Category_27_A,Category_28_B,Category_29_B,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_A,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_A,Category_40_A
809.9270913371322,800.2459969350524,107.55962024268727,Category_1_A,Category_2_A,Category_3_A,Category_4_A,Category_5_B,Category_6_A,Category_7_B,Category_8_A,Category_9_B,Category_10_A,Category_11_A,Category_12_B,Category_13_B,Category_14_B,Category_15_B,Category_16_B,Category_17_A,Category_18_A,Category_19_B,Category_20_B,Category_21_A,Category_22_B,Category_23_A,Category_24_A,Category_25_A,Category_26_A,Category_27_A,Category_28_A,Category_29_B,Category_30_A,Category_31_B,Category_32_A,Category_33_A,Category_34_A,Category_35_A,Category_36_B,Category_37_A,Category_38_B,Category_39_A,Category_40_B
890.138324108967,903.4591288262868,91.05126061037824,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A,Category_7_B,Category_8_B,Category_9_B,Category_10_A,Category_11_A,Category_12_B,Category_13_A,Category_14_A,Category_15_A,Category_16_B,Category_17_A,Category_18_A,Category_19_B,Category_20_B,Category_21_A,Category_22_A,Category_23_B,Category_24_A,Category_25_A,Category_26_B,Category_27_B,Category_28_A,Category_29_A,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_A,Category_38_B,Category_39_A,Category_40_B
1058.7308931170674,1054.0880167313344,62.86014951569488,Category_1_B,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_A,Category_7_A,Category_8_A,Category_9_B,Category_10_A,Category_11_B,Category_12_A,Category_13_A,Category_14_A,Category_15_A,Category_16_B,Category_17_B,Category_18_A,Category_19_A,Category_20_B,Category_21_A,Category_22_A,Category_23_A,Category_24_A,Category_25_B,Category_26_B,Category_27_B,Category_28_B,Category_29_A,Category_30_B,Category_31_B,Category_32_A,Category_33_B,Category_34_B,Category_35_A,Category_36_B,Category_37_B,Category_38_A,Category_39_B,Category_40_B
1097.2596792022316,1092.0969209860823,30.651474272944444,Category_1_A,Category_2_A,Category_3_A,Category_4_B,Category_5_B,Category_6_B,Category_7_A,Category_8_A,Category_9_B,Category_10_A,Category_11_B,Category_12_A,Category_13_A,Category_14_A,Category_15_A,Category_16_B,Category_17_B,Category_18_B,Category_19_B,Category_20_A,Category_21_B,Category_22_B,Category_23_A,Category_24_A,Category_25_B,Category_26_B,Category_27_A,Category_28_A,Category_29_A,Category_30_B,Category_31_B,Category_32_B,Category_33_A,Category_34_B,Category_35_A,Category_36_B,Category_37_B,Category_38_B,Category_39_B,Category_40_B
756.4224154020629,750.2161976901967,49.28987387795425,Category_1_A,Category_2_B,Category_3_B,Category_4_B,Category_5_A,Category_6_B,Category_7_B,Category_8_A,Category_9_B,Category_10_A,Category_11_A,Category_12_A,Category_13_A,Category_14_A,Category_15_B,Category_16_A,Category_17_B,Category_18_A,Category_19_A,Category_20_A,Category_21_A,Category_22_B,Category_23_A,Category_24_B,Category_25_B,Category_26_B,Category_27_A,Category_28_B,Category_29_A,Category_30_A,Category_31_A,Category_32_A,Category_33_A,Category_34_A,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_A,Category_40_A
942.538127324054,947.6335270175698,66.82468401143146,Category_1_A,Category_2_B,Category_3_A,Category_4_A,Category_5_A,Category_6_A,Category_7_B,Category_8_A,Category_9_B,Category_10_A,Category_11_B,Category_12_A,Category_13_B,Category_14_B,Category_15_B,Category_16_B,Category_17_B,Category_18_A,Category_19_A,Category_20_A,Category_21_B,Category_22_A,Category_23_B,Category_24_A,Category_25_A,Category_26_A,Category_27_A,Category_28_A,Category_29_A,Category_30_B,Category_31_B,Category_32_B,Category_33_A,Category_34_B,Category_35_A,Category_36_B,Category_37_A,Category_38_B,Category_39_B,Category_40_B
848.3287484155545,846.9898843252013,0.6844169486182832,Category_1_A,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_B,Category_7_A,Category_8_A,Category_9_A,Category_10_B,Category_11_B,Category_12_A,Category_13_B,Category_14_B,Category_15_A,Category_16_B,Category_17_A,Category_18_A,Category_19_B,Category_20_A,Category_21_A,Category_22_A,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_B,Category_28_B,Category_29_A,Category_30_A,Category_31_B,Category_32_B,Category_33_B,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_A,Category_39_A,Category_40_A
957.324676422512,942.1147719243276,78.13451684396274,Category_1_A,Category_2_B,Category_3_A,Category_4_B,Category_5_B,Category_6_B,Category_7_A,Category_8_A,Category_9_B,Category_10_B,Category_11_A,Category_12_B,Category_13_A,Category_14_B,Category_15_B,Category_16_A,Category_17_B,Category_18_B,Category_19_A,Category_20_A,Category_21_A,Category_22_B,Category_23_B,Category_24_A,Category_25_B,Category_26_B,Category_27_B,Category_28_A,Category_29_A,Category_30_A,Category_31_A,Category_32_A,Category_33_B,Category_34_A,Category_35_A,Category_36_A,Category_37_B,Category_38_B,Category_39_A,Category_40_A
1243.7249162963049,1244.225402493741,45.88326280294502,Category_1_B,Category_2_A,Category_3_B,Category_4_A,Category_5_B,Category_6_B,Category_7_B,Category_8_B,Category_9_A,Category_10_B,Category_11_A,Category_12_B,Category_13_B,Category_14_A,Category_15_B,Category_16_B,Category_17_A,Category_18_B,Category_19_A,Category_20_A,Category_21_B,Category_22_A,Category_23_A,Category_24_B,Category_25_B,Category_26_A,Category_27_B,Category_28_B,Category_29_B,Category_30_B,Category_31_A,Category_32_A,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_B,Category_38_A,Category_39_B,Category_40_B
1153.2885247321374,1148.6306092976945,21.945062976994684,Category_1_B,Category_2_B,Category_3_B,Category_4_A,Category_5_A,Category_6_A,Category_7_A,Category_8_A,Category_9_B,Category_10_A,Category_11_B,Category_12_B,Category_13_A,Category_14_B,Category_15_A,Category_16_B,Category_17_B,Category_18_A,Category_19_B,Category_20_B,Category_21_A,Category_22_B,Category_23_B,Category_24_B,Category_25_B,Category_26_B,Category_27_B,Category_28_A,Category_29_A,Category_30_A,Category_31_A,Category_32_B,Category_33_B,Category_34_B,Category_35_B,Category_36_A,Category_37_A,Category_38_A,Category_39_B,Category_40_B
